-5.250000e+00 	 0.000000e+00 
-5.250000e+00 	 0.000000e+00 
-5.250000e+00 	 0.000000e+00 
-5.250000e+00 	 0.000000e+00 
-5.250000e+00 	 0.000000e+00 
-5.250000e+00 	 0.000000e+00 
-5.250000e+00 	 0.000000e+00 
-5.250000e+00 	 0.000000e+00 
1.192919e+00 	 0.000000e+00 
1.192919e+00 	 0.000000e+00 
1.192919e+00 	 0.000000e+00 
1.192919e+00 	 0.000000e+00 
1.192919e+00 	 0.000000e+00 
1.192919e+00 	 0.000000e+00 
1.198889e+00 	 0.000000e+00 
1.198889e+00 	 0.000000e+00 
1.198889e+00 	 0.000000e+00 
1.200000e+00 	 0.000000e+00 
1.200000e+00 	 0.000000e+00 
1.200000e+00 	 0.000000e+00 
1.200000e+00 	 0.000000e+00 
1.200000e+00 	 0.000000e+00 
1.200000e+00 	 0.000000e+00 
1.201111e+00 	 0.000000e+00 
1.201111e+00 	 0.000000e+00 
1.201111e+00 	 0.000000e+00 
1.207081e+00 	 0.000000e+00 
1.207081e+00 	 0.000000e+00 
1.207081e+00 	 0.000000e+00 
1.207081e+00 	 0.000000e+00 
1.207081e+00 	 0.000000e+00 
1.207081e+00 	 6.953084e-310 
